"study","cell_id","design_role","task_type","method","n_calib","rep","planned_units"
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,74,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,75,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,76,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,77,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,78,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,79,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,80,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,81,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,82,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,83,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,84,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,85,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,86,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,87,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,88,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,89,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,90,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,91,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,92,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,93,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,94,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,95,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,96,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,97,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,98,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,99,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",6,100,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,1,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,2,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,3,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,4,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,5,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,6,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,7,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,8,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,9,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,10,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,11,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,12,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,13,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,14,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,15,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,16,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,17,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,18,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,19,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,20,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,21,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,22,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,23,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,24,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,25,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,26,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,27,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,28,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,29,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,30,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,31,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,32,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,33,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,34,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,35,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,36,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,37,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,38,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,39,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,40,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,41,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,42,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,43,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,44,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,45,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,46,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,47,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,48,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,49,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,50,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,51,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,52,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,53,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,54,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,55,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,56,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,57,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,58,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,59,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,60,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,61,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,62,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,63,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,64,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,65,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,66,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,67,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,68,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,69,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,70,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,71,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,72,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,73,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,74,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,75,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,76,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,77,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,78,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,79,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,80,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,81,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,82,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,83,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,84,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,85,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,86,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,87,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,88,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,89,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,90,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,91,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,92,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,93,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,94,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,95,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,96,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,97,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,98,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,99,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",12,100,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,1,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,2,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,3,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,4,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,5,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,6,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,7,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,8,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,9,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,10,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,11,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,12,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,13,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,14,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,15,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,16,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,17,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,18,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,19,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,20,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,21,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,22,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,23,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,24,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,25,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,26,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,27,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,28,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,29,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,30,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,31,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,32,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,33,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,34,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,35,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,36,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,37,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,38,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,39,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,40,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,41,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,42,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,43,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,44,1
"study2","primary_q4_calibration","primary_calibration_curve","ablation_fit","RF-OM",24,45,1
